x,y
241,617
736,253
655,356
952,241
905,287
163,370
700,187
765,948
999,155
942,254
764,668
688,398
423,615
711,525
561,473
286,396
130,842
488,328
367,932
182,544
767,696
880,284
117,527
939,648
106,790
425,370
780,673
683,815
117,701
475,434
902,376
617,979
470,441
852,597
610,124
889,890
911,136
227,101
226,167
748,346
660,160
884,664
472,297
906,851
672,623
503,892
636,150
485,293
412,197
274,188
489,821
419,627
885,123
853,974
736,216
425,472
694,657
691,212
153,988
479,245
524,379
118,374
956,887
897,198
468,585
723,399
337,649
487,898
285,820
513,737
466,397
162,414
456,781
408,758
313,376
751,114
893,121
624,301
297,731
958,990
211,984
112,384
698,487
471,594
117,884
413,284
750,235
520,609
273,207
486,438
249,899
283,641
559,477
954,695
331,291
625,969
134,193
991,571
299,564
290,527
754,241
131,281
430,771
931,875
533,371
805,527
524,589
413,383
584,812
797,749
955,620
632,208
574,523
137,636
879,241
937,706
809,547
993,897
761,724
436,440
463,871
172,143
190,704
125,516
914,946
554,761
288,269
415,809
544,421
705,139
886,766
360,136
801,854
876,110
824,383
435,730
283,329
751,715
261,617
303,627
682,585
275,576
917,663
150,700
489,875
119,694
911,306
751,373
798,861
477,756
200,702
910,549
632,310
757,701
426,152
929,381
887,889
397,888
207,475
910,631
725,365
213,400
364,294
145,701
560,944
562,257
573,971
755,224
938,166
885,147
391,955
819,351
834,901
393,376
845,320
547,866
868,142
546,844
618,640
172,854
265,220
385,669
505,773
349,232
156,938
343,877
396,155
972,614
635,233
522,867
181,625
710,747
284,580
442,338
910,726
446,632
788,868
781,868
734,636
551,963
915,942
597,706
392,464
555,897
353,598
703,109
958,472
866,480
111,553
780,804
543,550
212,814
532,190
902,522
189,690
842,357
472,873
529,615
169,362
712,360
441,655
975,402
661,456
863,592
299,172
427,292
167,172
776,122
956,120
522,496
904,652
328,342
583,188
538,327
835,802
852,410
678,609
996,415
459,959
503,563
972,351
299,881
873,386
362,732
604,927
492,824
553,668
863,881
321,994
828,920
137,304
675,986
444,806
875,130
686,133
403,737
649,849
495,295
442,140
730,894
254,773
234,637
461,875
495,728
538,326
566,915
931,171
430,424
864,158
599,306
717,316
924,992
470,246
372,287
563,906
808,451
199,851
399,188
873,612
397,479
124,168
574,944
302,762
632,283
492,147
621,758
842,517
256,267
565,359
337,408
983,897
345,574
335,121
629,101
347,743
320,210
489,936
460,848
786,155
643,317
121,680
336,616
741,689
262,761
370,904
678,476
732,548
530,617
983,514
872,794
218,209
523,461
167,306
520,460
902,143
839,982
572,321
423,353
647,776
420,991
795,546
950,897
761,476
492,711
759,975
497,118
790,742
213,260
103,715
549,570
180,349
775,785
421,976
160,612
528,826
308,815
411,634
135,823
463,140
541,515
233,952
594,222
806,198
765,636
618,401
758,440
544,508
515,519
615,941
844,938
205,448
910,861
265,702
205,688
742,293
792,143
230,670
963,784
751,378
973,338
155,655
196,453
768,418
900,833
265,724
741,902
383,856
535,818
473,575
394,812
385,939
412,935
216,638
537,232
472,501
915,406
492,413
606,575
133,531
498,304
208,627
230,834
713,261
590,456
515,789
371,122
610,954
200,420
839,328
529,891
275,416
191,789
920,165
876,618
121,402
955,176
470,152
753,376
508,144
818,988
595,104
664,977
338,971
162,263
648,362
921,349
281,566
844,117
615,458
206,814
256,414
479,234
571,974
862,856
284,633
617,720
240,774
526,520
152,403
845,531
650,504
723,468
898,435
743,247
668,322
330,172
518,994
867,976
844,655
549,508
509,770
755,920
619,939
817,808
280,417
669,899
856,878
141,919
438,265
385,891
511,209
544,664
411,524
733,632
565,668
130,348
222,154
594,978
280,719
467,321
879,232
231,887
472,558
821,331
445,946
575,628
467,911
763,563
558,374
595,687
719,340
626,249
231,592
102,558
536,846
694,412
234,207
309,999
879,318
809,512
518,705
967,842
338,891
873,554
385,886
764,481
799,360
104,464
466,182
814,259
540,374
786,546
377,976
966,110
826,106
716,978
682,166
879,337
129,889
574,333
759,501
336,850
674,276
917,797
299,955
957,837
841,973
846,611
408,958
535,850
447,224
948,755
530,780
864,837
205,977
899,501
791,401
884,651
438,764
415,854
765,433
685,408
551,212
577,940
916,397
175,333
598,479
337,188
609,322
864,290
446,419
304,838
642,783
539,252
816,238
306,876
728,307
783,686
178,537
502,204
850,651
898,511
248,624
844,538
746,921
664,822
801,919
522,352
252,214
425,891
227,727
300,289
393,794
714,644
575,922
319,166
281,876
953,518
739,854
189,881
960,686
839,973
175,950
789,120
671,577
984,715
299,265
735,800
719,989
310,184
437,891
584,154
706,678
691,780
877,643
704,496
810,606
917,271
320,195
724,176
829,248
831,699
809,943
628,768
669,371
632,945
436,134
850,205
151,665
401,377
584,900
511,449
447,611
725,858
895,111
605,765
641,467
437,958
425,703
538,269
884,750
339,949
500,958
458,680
480,375
129,512
670,929
893,566
721,114
947,488
186,692
485,813
926,408
615,524
542,489
537,646
224,425
604,102
120,888
912,754
396,816
234,765
451,198
901,588
960,978
945,970
140,264
508,664
504,819
896,931
656,848
772,968
362,783
630,422
673,573
507,349
880,857
216,310
459,888
186,328
475,633
120,721
620,754
908,119
999,424
385,151
656,308
997,997
651,399
748,236
433,757
679,975
781,480
179,600
861,168
134,976
954,140
532,820
461,409
202,930
801,636
516,532
722,253
858,333
484,999
757,586
300,991
668,570
916,329
922,756
968,985
363,929
136,658
536,593
467,359
989,718
890,721
794,537
972,605
599,831
834,391
419,721
249,110
959,548
685,642
454,240
295,982
791,933
817,557
499,382
279,424
479,129
394,181
811,250
430,309
949,467
294,314
351,622
322,189
357,948
884,451
738,506
765,287
660,592
996,708
131,537
362,928
525,699
227,425
223,475
950,741
239,436
295,383
868,459
713,401
326,325
514,751
365,248
200,327
541,570
154,924
568,916
303,408
944,960
976,571
711,659
618,973
652,375
843,771
415,489
404,828
956,102
850,370
369,636
326,730
153,234
116,497
481,782
609,665
810,522
361,180
271,166
358,518
380,640
428,614
524,689
236,291
428,259
944,591
105,119
416,507
919,159
217,766
250,535
257,975
591,162
376,550
849,113
487,937
590,424
855,411
702,541
961,340
251,390
998,285
204,763
510,839
597,893
980,165
730,184
210,698
974,302
755,958
947,230
180,559
802,345
518,192
710,459
701,387
778,788
551,320
380,691
621,973
579,829
468,393
457,519
269,980
646,232
531,299
925,220
294,521
967,380
995,424
835,814
310,808
747,866
651,273
377,341
587,965
373,865
485,606
542,189
144,526
206,734
386,751
516,732
613,790
658,396
162,827
104,696
756,703
555,160
751,661
758,945
523,281
666,405
134,339
173,552
712,559
866,749
715,702
392,319
228,797
668,229
413,468
960,950
268,274
633,851
373,161
551,326
766,425
327,804
755,967
313,448
373,781
195,715
918,327
999,731
377,767
779,946
553,975
701,519
289,478
614,316
655,818
194,373
308,132
910,812
621,614
881,313
929,979
100,931
746,298
271,446
208,751
166,929
426,797
720,989
930,791
796,798
979,319
285,625
880,947
507,315
554,258
444,497
121,327
740,766
310,912
985,187
975,303
975,793
247,370
833,814
561,915
847,889
347,248
195,686
868,136
455,656
498,955
862,182
757,657
914,421
139,239
367,624
414,649
320,211
868,785
452,628
362,594
904,550
357,299
490,825
499,555
334,413
471,756
569,703
797,255
928,319
652,299
443,508
705,384
944,143
845,770
266,550
667,771
870,293
839,977
748,401
944,476
593,915
542,348
573,956
962,688
187,369
180,639
653,328
456,485
150,578
808,234
901,432
399,912
943,520
815,298
296,399
980,995
128,674
221,578
662,792
201,211
102,714
881,274
373,238
296,165
694,636
325,617
345,725
211,754
519,418
636,412
275,656
919,809
853,900
674,822
311,510
253,499
717,274
184,940
495,413
538,200
872,669
590,228
519,789
654,260
655,329
486,629
228,769
258,167
250,945
918,818
465,359
928,293
200,207
688,111
642,743
990,570
707,723
611,261
961,567
745,600
260,573
695,404
942,615
130,648
921,906
336,470
400,792
344,940
795,503
226,905
1000,326
101,362
886,966
765,354
966,655
301,769
958,845
444,666
214,794
842,818
674,193
540,640
543,215
102,726
182,954
701,533
120,436
140,559
273,312
589,113
672,949
450,645
727,304
186,648
723,917
546,648
562,755
576,918
979,195
945,110
901,432
711,825
291,543
999,148
558,387
541,695
408,245
624,404
532,712
253,802
639,538
530,580
445,960
707,392
362,485
629,533
917,692
420,177
156,542
959,827
846,936
718,506
914,355
329,824
933,437
114,930
974,895
883,799
367,222
377,642
418,576
791,928
842,749
581,474
337,822
245,198
561,136
234,738
910,916
980,734
359,976
229,103
794,848
245,293
277,919
645,520
695,527
667,614
357,533
582,176
702,454
946,338
867,131
486,508
814,711
716,709
308,404
892,140
963,442
267,786
299,511
675,262
312,463
153,277
159,768
592,372
863,160
963,223
374,625
857,748
695,372
162,145
731,658
778,629
644,194
591,311
294,563
631,216
752,545
416,770
963,909
768,847
601,810
972,599
600,202
859,999
162,899
187,495
617,162
717,630
694,734
119,778
668,622
247,176
226,892
290,765
725,659
938,377
149,686
736,448
626,777
606,181
257,520
483,562
893,326
221,404
813,537
898,895
779,369
894,790
222,175
621,794
818,526
886,603
207,525
175,895
997,888
724,939
604,644
817,941
341,195
976,113
839,946
120,561
342,266
611,836
513,700
754,321
100,811
779,781
988,396
727,433
368,613
234,471
535,640
776,264
978,879
119,406
740,849
377,282
719,594
681,490
452,135
602,645
334,530
417,351
339,846
876,139
886,293
600,419
727,423
798,177
124,407
492,952
234,115
347,465
847,667
470,166
926,612
952,132
649,246
875,492
793,913
926,440
340,165
387,351
672,481
663,167
517,315
325,807
945,975
336,586
685,499
849,128
834,641
265,378
859,999
939,434
399,582
764,310
431,326
276,895
607,594
969,259
636,663
395,384
936,435
280,757
121,455
848,345
559,539
385,275
966,653
877,710
918,378
603,679
915,918
947,740
235,867
476,209
285,594
232,198
203,219
789,397
427,474
661,923
412,336
168,594
422,623
965,250
108,128
810,828
622,989
502,485
294,796
164,676
999,223
971,196
617,602
567,425
711,146
529,797
405,955
851,665
712,385
180,563
631,335
366,607
738,244
607,469
515,109
711,743
798,736
795,549
539,902
529,162
572,507
111,583
620,318
375,241
644,759
162,710
117,272
587,787
618,167
434,814
335,404
442,341
101,167
967,715
166,645
172,839
575,571
551,937
802,707
775,239
807,413
556,349
247,925
463,504
134,598
624,338
457,889
977,437
878,264
568,168
183,814
955,562
357,742
896,929
257,166
324,905
227,657
375,220
297,114
952,513
688,294
901,713
611,125
886,838
499,680
132,594
319,382
174,681
688,337
471,566
796,190
408,1000
236,471
222,768
270,887
203,956
488,287
484,948
529,427
839,861
415,962
456,837
650,217
738,298
685,254
920,306
874,857
201,285
352,977
596,689
170,133
573,658
969,277
184,687
875,158
683,397
400,406
640,193
980,475
690,646
945,342
499,468
683,993
872,800
476,396
865,858
313,573
214,645
903,420
525,935
113,978
933,844
524,120
148,483
354,860
770,283
627,799
826,492
824,346
589,339
706,868
749,565
644,769
831,179
263,511
551,389
841,734
409,758
655,393
149,161
662,178
431,830
542,243
374,729
755,667
981,256
889,824
948,426
317,301
230,590
677,316
810,671
287,715
410,493
314,448
313,562
784,225
625,401
920,652
399,618
444,219
141,297
748,740
795,928
258,757
762,208
244,753
427,851
319,381
308,207
645,179
241,709
780,727
971,770
711,899
154,414
208,939
374,629
791,393
406,225
933,717
170,908
255,987
622,491
613,430
639,749
923,711
222,278
774,987
234,603
135,170
751,452
213,140
471,109
262,662
657,372
607,531
623,400
296,997
760,257
483,830
215,960
599,809
440,609
299,510
689,612
215,361
947,698
686,374
407,143
792,730
331,176
295,569
236,249
355,482
576,942
918,172
509,268
714,943
812,710
915,276
723,422
736,761
554,262
412,785
939,335
272,283
998,907
841,148
586,417
790,532
258,918
699,817
585,754
954,162
825,863
301,347
457,544
757,464
196,452
691,344
970,691
588,598
734,633
735,249
110,280
719,365
883,184
634,507
780,695
605,542
319,531
425,1000
771,574
135,936
916,491
256,418
782,224
652,496
524,518
249,131
922,103
750,961
484,964
688,331
200,971
490,457
763,140
246,135
206,112
359,970
524,390
103,173
357,896
104,685
201,647
900,575
500,165
692,689
616,140
390,913
771,757
779,556
345,911
349,754
437,746
492,596
252,654
759,443
913,375
498,604
406,612
537,473
226,747
111,777
778,219
